45,2238687,1
45,2415295,1
45,2496868,1
45,4068202,1
45,2504674,1
45,5445898,1
45,4267445,1
45,2518439,1
45,5596573,1
45,4745746,1
45,2640161,1
45,4786041,1
45,2806797,1
45,77935,1
45,4884810,1
45,3270463,1
45,349575,1
45,4884863,1
45,3523345,1
45,730133,1
46,5688911,1
47,5688912,1
48,5688912,1
49,5688914,1
50,5496703,1
51,5688916,1
52,5688916,1
53,1965054,1
54,5688918,1
55,5688921,1
56,5688923,1
57,5688925,1
58,5688925,1
59,4536608,1
60,4536608,1
61,4536608,1
62,4536608,1
63,65,1
64,5688927,1
65,1137604,1
65,1264295,1
65,1485934,1
65,1506476,1
65,1525691,1
65,1707455,1
65,1875197,1
65,3603437,1
65,1891648,1
65,3681859,1
65,2012305,1
65,3880666,1
65,2016813,1
65,3918951,1
65,3999143,1
65,3999230,1
65,4040762,1
65,4140473,1
65,4186673,1
65,4208272,1
65,66,1
65,373621,1
65,497364,1
65,660675,1
65,668841,1
65,726925,1
65,801925,1
65,875721,1
65,1054785,1
65,2495798,1
65,2531695,1
65,2531937,1
65,2533922,1
65,2566623,1
65,2630316,1
65,2630470,1
65,4222476,1
65,3234828,1
65,4288342,1
65,3253028,1
65,4444399,1
65,3345822,1
65,4629446,1
65,4732884,1
65,4867692,1
65,4877498,1
66,1054809,1
66,1081160,1
66,1786747,1
66,1872865,1
66,1875197,1
66,2013257,1
66,2016813,1
66,4186673,1
66,2495798,1
66,4189168,1
66,2531695,1
66,4189215,1
66,2531937,1
66,4288238,1
66,4288342,1
66,4444399,1
66,4530182,1
66,4629446,1
66,4732884,1
66,4813259,1
66,65,1
66,76573,1
66,275656,1
66,373621,1
66,462484,1
66,497364,1
66,660675,1
66,726925,1
66,1051918,1
66,2566623,1
66,3234828,1
66,3253028,1
66,3345822,1
66,3492254,1
66,3880666,1
66,3918951,1
66,4877491,1
66,3999230,1
66,4877498,1
66,4040762,1
66,5029787,1
66,4140473,1
66,5361565,1
67,5688928,1
68,2965227,1
69,5703728,1
70,2810730,1
71,4813077,1
72,4813077,1
73,5688931,1
74,5688931,1
75,5703728,1
76,2783730,1
77,5703728,1
78,5703727,1
79,5703729,1
80,5703729,1
81,5703728,1
82,5703729,1
83,5703729,1
84,5665378,1
85,5688933,1
86,5688937,1
87,5688937,1
88,5079330,1
89,5079330,1
90,5703728,1
91,5703728,1
92,3721245,1
93,3549534,1
94,436730,1
95,5688942,1
96,2783730,1
97,5688943,1
98,5688946,1
99,5688946,1
100,5689134,1
101,5688957,1
102,5688953,1
103,5688955,1
104,4123325,1
105,4467680,1
106,4467680,1
107,108,1
108,3991329,1
108,1250479,1
108,4003103,1
108,1328365,1
108,4143886,1
108,1328843,1
108,1345278,1
108,1463265,1
108,1477545,1
108,1503139,1
108,4189168,1
108,1563567,1
108,4611225,1
108,1573051,1
108,5659667,1
108,2030731,1
108,2936289,1
108,204185,1
108,3492254,1
108,514740,1
108,3498305,1
108,594399,1
109,108,1
110,108,1
111,108,1
112,5688961,1
113,5688962,1
114,5688963,1
115,5688976,1
116,5688964,1
117,5688964,1
118,5688966,1
119,5688967,1
120,5688968,1
121,5688970,1
122,5688972,1
123,5688973,1
124,5688974,1
125,3033351,1
126,5101702,1
126,3682262,1
126,2854726,1
126,88822,1
126,5114983,1
126,3889726,1
126,2880072,1
126,214851,1
126,3909616,1
126,2909936,1
126,418381,1
126,4552750,1
126,455636,1
126,462376,1
126,745479,1
126,858879,1
126,3072654,1
126,1331646,1
126,4633868,1
126,3233642,1
126,1895435,1
126,4980991,1
126,3274533,1
126,2496860,1
126,5001926,1
126,3284008,1
126,2496930,1
126,77935,1
126,5025110,1
126,3342184,1
126,2496956,1
126,81615,1
126,5026556,1
126,3378109,1
126,2496965,1
126,84707,1
127,2648325,1
128,4351589,1
129,4889965,1
130,4889965,1
131,4889965,1
132,5703728,1
133,5703730,1
134,5703728,1
135,5703729,1
136,5703728,1
137,4889965,1
138,4889965,1
139,4889965,1
140,5703728,1
141,5703729,1
142,5688978,1
143,313376,1
143,1321671,1
143,1463445,1
143,2374802,1
143,3492254,1
143,3712736,1
143,4189168,1
143,4786084,1
143,4813259,1
143,4987694,1
143,4987695,1
143,145,1
143,63375,1
143,275656,1
144,4095634,1
145,325822,1
145,566125,1
145,1664968,1
145,1691047,1
145,2402613,1
145,3575020,1
145,4817723,1
145,5535664,1
145,2,1
145,3,1
145,143,1
146,1664968,1
147,327399,1
148,566237,1
149,1664960,1
150,156270,1
151,156270,1
152,156270,1
153,156270,1
154,5703727,1
155,2360299,1
156,2360299,1
157,197421,1
158,4351589,1
159,4889965,1
160,4889965,1
161,5703728,1
162,1420670,1
163,1420670,1
164,808820,1
164,910306,1
164,956638,1
164,1031954,1
164,1118971,1
164,1175762,1
164,1231654,1
164,4431009,1
164,1420568,1
164,4610996,1
164,1424177,1
164,4664960,1
164,1508647,1
164,4845331,1
164,5143691,1
164,5188581,1
164,5216791,1
164,5308512,1
164,5330132,1
164,5578696,1
164,436980,1
164,505650,1
164,505651,1
164,550302,1
164,569094,1
164,573346,1
164,631250,1
164,650629,1
164,775638,1
164,1739522,1
164,2081174,1
164,2473511,1
164,2935004,1
164,3080731,1
164,3334949,1
164,3535212,1
164,3602167,1
164,3607953,1
164,3618143,1
165,3378449,1
166,4962179,1
167,5020860,1
168,5020860,1
169,5308062,1
170,5308413,1
170,3487911,1
170,619643,1
170,3855042,1
170,655003,1
170,4257797,1
170,1062798,1
170,1136810,1
170,1603276,1
170,1888482,1
170,2136939,1
170,4446267,1
170,2489223,1
170,4530349,1
170,2508964,1
170,4860179,1
170,2595033,1
170,4936500,1
170,3096228,1
170,53188,1
170,5055205,1
170,3248658,1
170,54195,1
170,5302153,1
170,3397793,1
170,245782,1
171,1992703,1
171,2538739,1
171,3343022,1
171,3492254,1
171,4189168,1
171,4288238,1
171,4813259,1
171,5137186,1
171,275656,1
171,313376,1
171,1909243,1
172,5188581,1
172,3334949,1
172,1128374,1
172,569080,1
172,5308917,1
172,3602167,1
172,1175762,1
172,569088,1
172,5330132,1
172,3607953,1
172,1231654,1
172,569094,1
172,3618165,1
172,573346,1
172,631250,1
172,650629,1
172,775638,1
172,1424177,1
172,808820,1
172,4431009,1
172,1508647,1
172,899422,1
172,4610996,1
172,1739522,1
172,910306,1
172,4664960,1
172,2081174,1
172,956638,1
172,436980,1
172,4845331,1
172,2473511,1
172,1031954,1
172,505629,1
172,5143691,1
172,2935004,1
172,1118971,1
172,550302,1
173,4103131,1
174,3338076,1
175,3618158,1
175,1231654,1
175,569080,1
175,4431009,1
175,1424177,1
175,569088,1
175,4610996,1
175,1508647,1
175,569094,1
175,4664960,1
175,573346,1
175,631250,1
175,650629,1
175,775638,1
175,2081174,1
175,808820,1
175,4845331,1
175,2473511,1
175,899173,1
175,5188581,1
175,2935004,1
175,910306,1
175,5308516,1
175,3334949,1
175,956638,1
175,436980,1
175,5330132,1
175,3602167,1
175,1031954,1
175,505627,1
175,3607953,1
175,1128374,1
175,550302,1
176,185,1
177,8982,1
178,8982,1
179,1098498,1
179,1305473,1
179,1888603,1
179,2762462,1
179,3211336,1
179,3259682,1
179,3345588,1
179,3504979,1
179,4567858,1
179,4995175,1
179,5372343,1
179,77935,1
179,174817,1
179,444847,1
180,3607033,1
180,3922905,1
180,4006168,1
180,4500025,1
180,4918757,1
180,5505540,1
180,505135,1
180,1670218,1
180,2752400,1
181,4103131,1
182,185,1
183,910306,1
183,1031954,1
183,1128374,1
183,1424177,1
183,2081174,1
183,2473511,1
183,2867896,1
183,3334949,1
183,3602167,1
183,4610996,1
183,5330132,1
183,569080,1
183,5578696,1
183,569094,1
183,808820,1
184,1128374,1
184,2867896,1
184,4610996,1
184,569094,1
184,808820,1
184,1031954,1
185,569094,1
185,2867896,1
186,185,1
187,184,1
188,183,1
189,1059964,1
189,1060007,1
189,1266123,1
189,1327635,1
189,1413631,1
189,1597777,1
189,1715121,1
189,2924098,1
189,1854436,1
189,3492254,1
189,1891737,1
189,3511020,1
189,1991125,1
189,4061706,1
189,4099837,1
189,4176870,1
189,4185419,1
189,5470377,1
189,4189168,1
189,5470378,1
189,4189215,1
189,5489206,1
189,4290365,1
189,5514406,1
189,5517035,1
189,5529615,1
189,5531245,1
189,14761,1
189,5531987,1
189,334954,1
189,5645117,1
189,334955,1
189,5645379,1
189,748572,1
189,748833,1
189,847106,1
189,855625,1
189,1013051,1
189,1030277,1
189,2039882,1
189,2181882,1
189,2228454,1
189,2341657,1
189,2341661,1
189,2365864,1
189,2436126,1
189,4611853,1
189,2743749,1
189,4671409,1
189,2878262,1
189,4710919,1
189,2909049,1
189,4773667,1
189,4773793,1
189,4991440,1
189,5032911,1
189,5645452,1
189,5061167,1
189,5198262,1
189,5321502,1
190,880237,1
190,896566,1
190,1038213,1
190,1158400,1
190,1369973,1
190,1454564,1
190,1497652,1
190,3334160,1
190,1543108,1
190,3377250,1
190,1694679,1
190,3676570,1
190,1754905,1
190,3739637,1
190,3898184,1
190,3929025,1
190,4054227,1
190,4688509,1
190,4689115,1
190,4718410,1
190,3306,1
190,598362,1
190,832190,1
190,878021,1
190,880011,1
190,880013,1
190,880099,1
190,880207,1
190,880220,1
190,1783257,1
190,1793172,1
190,1977788,1
190,2202079,1
190,3006505,1
190,3017120,1
190,3043071,1
190,4746003,1
190,3236097,1
190,4780371,1
190,3238012,1
190,4834888,1
190,3291830,1
190,4881842,1
190,4882071,1
190,4903786,1
190,5000100,1
190,5020765,1
191,976046,1
191,1193880,1
191,1766727,1
191,1915423,1
191,2123548,1
191,4634166,1
191,250175,1
191,516780,1
191,516989,1
192,3747192,1
193,3747192,1
194,175,1
195,3747192,1
196,191,1
197,3699788,1
198,3022722,1
199,175,1
200,505627,1
201,3747192,1
202,74082,1
203,204,1
204,5643493,1
204,1983170,1
204,3780254,1
204,3798743,1
205,172,1
206,172,1
207,505629,1
208,5361433,1
209,5361433,1
210,4086634,1
211,4086634,1
212,164,1
213,217,1
214,2979792,1
214,4936083,1
215,164,1
216,164,1
217,3607953,1
217,505650,1
217,1420568,1
217,3080731,1
218,505650,1
219,164,1
220,505651,1
221,4047094,1
222,3746168,1
223,5361433,1
224,5361433,1
225,5143691,1
225,550302,1
225,5148363,1
225,573346,1
225,5216791,1
225,631250,1
225,650629,1
225,775638,1
225,1118971,1
225,1175762,1
225,5308944,1
225,1739522,1
225,5330132,1
225,3334949,1
225,5578696,1
225,3607953,1
225,4431009,1
225,436980,1
225,4610996,1
225,505678,1
225,4664960,1
225,505679,1
226,4431009,1
226,1508647,1
226,569080,1
226,4664960,1
226,1739522,1
226,569088,1
226,4845331,1
226,2081174,1
226,569094,1
226,5143691,1
226,573346,1
226,631250,1
226,650629,1
226,775638,1
226,2473511,1
226,899438,1
226,5188581,1
226,2935004,1
226,910306,1
226,5308939,1
226,3334949,1
226,1128374,1
226,5330132,1
226,3602167,1
226,1175762,1
226,436980,1
226,3607953,1
226,1231654,1
226,505673,1
226,3618166,1
226,1424177,1
226,550302,1
227,4103131,1
228,226,1
229,5308939,1
230,4330310,1
231,226,1
232,505673,1
233,4103131,1
234,5308062,1
234,3682219,1
234,896161,1
234,3682295,1
234,981475,1
234,4138104,1
234,1524506,1
234,1929481,1
234,1981042,1
234,2244502,1
234,2858875,1
234,4185356,1
234,3091818,1
234,4632520,1
234,3183390,1
234,4936429,1
234,3509971,1
234,4936500,1
234,3513813,1
234,77935,1
234,5300058,1
234,3587465,1
234,136582,1
234,5302153,1
234,3588649,1
234,505135,1
235,225,1
236,5221685,1
237,505678,1
237,5148363,1
238,505678,1
239,225,1
240,505679,1
241,5361433,1
242,5361433,1
243,5099965,1
244,1741340,1
244,3346231,1
244,854394,1
244,1260366,1
244,1264295,1
245,246,1
246,865910,1
246,865911,1
246,865912,1
246,865913,1
246,865914,1
246,865915,1
246,865916,1
246,922097,1
246,865917,1
246,931370,1
246,865918,1
246,951187,1
246,865919,1
246,1120297,1
246,1176384,1
246,1210330,1
246,1216245,1
246,1928220,1
246,1222860,1
246,1961652,1
246,1305372,1
246,2048346,1
246,1309275,1
246,2258115,1
246,2317193,1
246,2401294,1
246,2527646,1
246,74165,1
246,3621818,1
246,2538236,1
246,261724,1
246,3876266,1
246,2605717,1
246,383232,1
246,3963497,1
246,2646454,1
246,390357,1
246,3985675,1
246,395161,1
246,4229025,1
246,716576,1
246,4254029,1
246,747293,1
246,4271258,1
246,865903,1
246,5461262,1
246,4332245,1
246,865906,1
246,5475532,1
246,4459173,1
246,5500466,1
246,4544098,1
246,5529678,1
246,5530199,1
246,5556980,1
246,5578950,1
246,865923,1
246,865929,1
246,865938,1
246,865951,1
246,865963,1
246,865996,1
246,865997,1
246,1312937,1
246,865998,1
246,1456188,1
246,866012,1
246,1620267,1
246,866028,1
246,1656209,1
246,1690032,1
246,1692664,1
246,1755126,1
246,2871873,1
246,1846624,1
246,2880160,1
246,1898702,1
246,2967090,1
246,1919648,1
246,2967091,1
246,3060462,1
246,3098022,1
246,3211495,1
246,4658206,1
246,3215761,1
246,4680132,1
246,3391034,1
246,4808010,1
246,3591794,1
246,4887440,1
246,4890798,1
246,5126702,1
246,5147869,1
246,5220851,1
246,5294119,1
246,5302153,1
247,246,1
248,865910,1
249,865910,1
250,246,1
251,4047323,1
252,1696315,1
253,2569375,1
254,255,1
255,5176369,1
255,5205900,1
255,5215880,1
255,5302153,1
255,5308062,1
255,5344298,1
255,5357574,1
255,5375355,1
255,5477675,1
255,475661,1
255,489491,1
255,504249,1
255,550175,1
255,630330,1
255,650417,1
255,755255,1
255,1171706,1
255,776567,1
255,1177666,1
255,808670,1
255,1177929,1
255,810412,1
255,1188169,1
255,1273793,1
255,1353963,1
255,1649469,1
255,2159971,1
255,1650573,1
255,2160004,1
255,1709000,1
255,2225578,1
255,1769536,1
255,2437900,1
255,2463093,1
255,2844638,1
255,2871873,1
255,75323,1
255,3539748,1
255,2887392,1
255,105855,1
255,3544382,1
255,3088035,1
255,215702,1
255,3600577,1
255,3243501,1
255,348727,1
255,3603035,1
255,400424,1
255,3603441,1
255,418531,1
255,3612015,1
255,440919,1
255,3663394,1
255,469954,1
255,4221688,1
255,3665774,1
255,470608,1
255,4307913,1
255,3703120,1
255,4420120,1
255,3775253,1
255,4437560,1
255,4438279,1
255,4439937,1
255,4451663,1
255,4504624,1
255,4452635,1
255,4513330,1
255,4461233,1
255,4682539,1
255,4470701,1
255,4683698,1
255,4831744,1
255,4936469,1
255,4937357,1
255,5002466,1
255,5024324,1
255,5052875,1
255,817615,1
255,880698,1
255,896161,1
255,897568,1
255,909267,1
255,1004123,1
255,1010824,1
255,1770603,1
255,1025249,1
255,1771054,1
255,1078771,1
255,1780622,1
255,1097284,1
255,1780753,1
255,1794015,1
255,1804986,1
255,1957283,1
255,3260305,1
255,1957287,1
255,3276506,1
255,1982527,1
255,3314252,1
255,2024650,1
255,3337035,1
255,3380848,1
255,3435498,1
255,3437461,1
255,3831725,1
255,3461122,1
255,3850181,1
255,3505290,1
255,3851558,1
255,3539086,1
255,3937218,1
255,3937238,1
255,4021612,1
255,4021634,1
255,4142235,1
255,4142236,1
255,4219255,1
256,5330132,1
256,3607953,1
256,1424177,1
256,573346,1
256,3618143,1
256,1508647,1
256,631250,1
256,4431009,1
256,1739522,1
256,650629,1
256,4610996,1
256,775638,1
256,808820,1
256,899114,1
256,910306,1
256,2081174,1
256,956638,1
256,4664960,1
256,2473511,1
256,1031954,1
256,4845331,1
256,2935004,1
256,1118971,1
256,5143691,1
256,3334949,1
256,1128374,1
256,436980,1
256,5188581,1
256,3535212,1
256,1175762,1
256,505708,1
256,5308125,1
256,3602167,1
256,1231654,1
256,550302,1
257,5330132,1
257,3607953,1
257,1175762,1
257,569080,1
257,3618147,1
257,1231654,1
257,569088,1
257,4431009,1
257,1424177,1
257,569094,1
257,4610996,1
257,573346,1
257,631250,1
257,650629,1
257,775638,1
257,1508647,1
257,808820,1
257,4664960,1
257,1739522,1
257,899106,1
257,4845331,1
257,2473511,1
257,910306,1
257,5143691,1
257,2935004,1
257,956638,1
257,436980,1
257,5188581,1
257,3334949,1
257,1031954,1
257,505705,1
257,5308122,1
257,3602167,1
257,1128374,1
257,550302,1
258,4103131,1
259,1888795,1
259,1920664,1
259,2458563,1
259,3320396,1
259,4936457,1
259,5302153,1
259,336271,1
259,728744,1
259,1888482,1
260,910306,1
260,1031954,1
260,1128374,1
260,1424177,1
260,2081174,1
260,2473511,1
260,2867896,1
260,3334949,1
260,3602167,1
260,3618148,1
260,4610996,1
260,569080,1
260,5330132,1
260,569094,1
260,5578696,1
260,808820,1
261,2867896,1
261,5578696,1
261,910306,1
261,1031954,1
261,1128374,1
262,261,1
263,260,1
264,257,1
265,257,1
266,505705,1
267,256,1
268,256,1
269,505708,1
270,5044468,1
271,4962197,1
272,4962197,1
273,3889025,1
274,1585817,1
275,5196198,1
276,5196198,1
277,5361433,1
278,5361433,1
279,507751,1
280,507751,1
281,2210225,1
282,4053498,1
283,3866430,1
284,960945,1
285,5308062,1
286,1031954,1
287,289,1
288,4412640,1
288,4415285,1
288,4425447,1
288,4431009,1
288,4461436,1
288,4594651,1
288,4595738,1
288,5166441,1
288,4610996,1
288,5188581,1
288,4639922,1
288,5188644,1
288,4664960,1
288,5216791,1
288,5308062,1
288,5330132,1
288,5342795,1
288,5371234,1
288,5677285,1
288,507751,1
288,550302,1
288,573346,1
288,631250,1
288,650629,1
288,739235,1
288,775638,1
288,1071259,1
288,792824,1
288,1128374,1
288,794084,1
288,1158259,1
288,795170,1
288,1171716,1
288,1175762,1
288,1192653,1
288,1231581,1
288,1523356,1
288,1231654,1
288,1608266,1
288,1238740,1
288,1615000,1
288,1288108,1
288,1640950,1
288,1650174,1
288,1739522,1
288,1908093,1
288,289,1
288,2759084,1
288,2045894,1
288,378921,1
288,2935004,1
288,2050252,1
288,392840,1
288,2935688,1
288,2065743,1
288,400504,1
288,2951967,1
288,436980,1
288,3154523,1
288,436981,1
288,3183174,1
288,436982,1
288,3183321,1
288,436983,1
288,3676018,1
288,3184172,1
288,436984,1
288,3676039,1
288,3189047,1
288,3681421,1
288,3278741,1
288,3731655,1
288,3757116,1
288,3845490,1
288,3897078,1
288,3929191,1
288,3916702,1
288,3942559,1
288,3917386,1
288,4023686,1
288,3917404,1
288,4023758,1
288,4055249,1
288,4092091,1
288,4092116,1
288,4698347,1
288,4137794,1
288,4698640,1
288,4232488,1
288,4801789,1
288,4412230,1
288,4828579,1
288,4845331,1
288,4857659,1
288,4959261,1
288,5127894,1
288,5143691,1
288,5153980,1
288,808820,1
288,880095,1
288,898664,1
288,898928,1
288,910306,1
288,947218,1
288,956638,1
288,1288110,1
288,976899,1
288,1288331,1
288,1031954,1
288,1403664,1
288,1037676,1
288,1420555,1
288,1420570,1
288,1420670,1
288,1424151,1
288,2070477,1
288,1424177,1
288,2081174,1
288,1481482,1
288,2160439,1
288,1508647,1
288,2250036,1
288,2260247,1
288,2261969,1
288,2473511,1
288,3334949,1
288,2500212,1
288,3427703,1
288,2500213,1
288,3535212,1
288,2739447,1
288,3593967,1
288,3595153,1
288,3602167,1
288,3607953,1
288,3611276,1
288,3618143,1
288,3618162,1
289,2963287,1
289,2963288,1
289,2963289,1
289,2963290,1
289,2963291,1
289,2963292,1
289,2963293,1
289,2963307,1
289,2963294,1
289,2963308,1
289,2963295,1
289,2963309,1
289,2963296,1
289,2963310,1
289,2963311,1
289,2963312,1
289,2963313,1
289,3186191,1
289,2963314,1
289,4123693,1
289,2963315,1
289,4238202,1
289,2963316,1
289,4280669,1
289,4294810,1
289,4322875,1
289,4398154,1
289,5474668,1
289,4491104,1
289,5504977,1
289,4530182,1
289,5583158,1
289,4668223,1
289,5601805,1
289,986903,1
289,1026136,1
289,1058746,1
289,1088049,1
289,1133208,1
289,1139806,1
289,1209058,1
289,2030615,1
289,1217493,1
289,2123344,1
289,1325338,1
289,2264608,1
289,1331452,1
289,2363675,1
289,2401294,1
289,2804731,1
289,2871873,1
289,2963227,1
289,2963214,1
289,2963228,1
289,2963215,1
289,2963229,1
289,2963216,1
289,2963230,1
289,2963231,1
289,2963232,1
289,2963233,1
289,49544,1
289,2963247,1
289,2963234,1
289,49915,1
289,2963248,1
289,2963235,1
289,88822,1
289,2963249,1
289,2963236,1
289,508777,1
289,2963250,1
289,599071,1
289,2963251,1
289,698107,1
289,2963252,1
289,706854,1
289,2963253,1
289,910681,1
289,2963267,1
289,2963254,1
289,946862,1
289,2963268,1
289,2963255,1
289,2963269,1
289,2963256,1
289,2963270,1
289,2963271,1
289,2963272,1
289,2963273,1
289,2963277,1
289,2963274,1
289,2963278,1
289,2963275,1
289,2963279,1
289,2963276,1
289,2963280,1
289,2963281,1
289,2963282,1
289,2963283,1
289,2963297,1
289,2963284,1
289,2963298,1
289,2963285,1
289,2963299,1
289,2963286,1
289,2963300,1
289,2963301,1
289,2963302,1
289,2963303,1
289,2963317,1
289,2963304,1
289,2963318,1
289,2963305,1
289,2963319,1
289,2963306,1
289,2963320,1
289,2963321,1
289,2963322,1
289,2963323,1
289,4856540,1
289,3047499,1
289,4900518,1
289,3080458,1
289,4976129,1
289,3083583,1
289,4978237,1
289,5002679,1
289,5012404,1
289,5012735,1
289,5033813,1
289,5241865,1
289,5302153,1
289,1331460,1
289,1331669,1
289,1351346,1
289,1579418,1
289,1603276,1
289,1733489,1
289,1761844,1
289,2963217,1
289,1948883,1
289,2963218,1
289,1950468,1
289,2963219,1
289,2000479,1
289,2963220,1
289,2963221,1
289,2963222,1
289,2963223,1
289,2963237,1
289,2963224,1
289,2963238,1
289,2963225,1
289,2963239,1
289,2963226,1
289,2963240,1
289,2963241,1
289,2963242,1
289,2963243,1
289,2963257,1
289,2963244,1
289,2963258,1
289,2963245,1
289,2963259,1
289,2963246,1
289,2963260,1
289,2963261,1
289,2963262,1
289,2963263,1
289,2963264,1
289,2963265,1
289,2963266,1
290,1420670,1
291,4419873,1
292,4466744,1
293,490424,1
293,1285529,1
293,2171249,1
293,3211200,1
293,3492254,1
293,3690153,1
293,3972473,1
293,4189168,1
293,4189215,1
293,4471397,1
293,4813259,1
293,66877,1
293,313376,1
293,418668,1
294,293,1
295,1546390,1
296,4583278,1
297,2970565,1
298,4466744,1
299,4544732,1
299,4544741,1
300,299,1
301,299,1
302,303,1
303,5328429,1
303,5367008,1
303,5487135,1
303,5502021,1
303,5502313,1
303,5535567,1
303,680436,1
303,707592,1
303,735126,1
303,763767,1
303,832141,1
303,880698,1
303,909483,1
303,2257476,1
303,940779,1
303,2257541,1
303,1311982,1
303,2257572,1
303,1331456,1
303,2281655,1
303,2291112,1
303,2291125,1
303,2344556,1
303,3046989,1
303,2431161,1
303,3217607,1
303,2475825,1
303,3217617,1
303,2541531,1
303,3270430,1
303,3283660,1
303,3373529,1
303,3436209,1
303,58660,1
303,4546221,1
303,3709051,1
303,61676,1
303,4593831,1
303,3825077,1
303,62504,1
303,4608244,1
303,4065496,1
303,510244,1
303,4639153,1
303,587496,1
303,4717474,1
303,587572,1
303,4718411,1
303,587576,1
303,4858282,1
303,587634,1
303,5043880,1
303,4902993,1
303,597440,1
303,5043881,1
303,4903437,1
303,5043882,1
303,4975033,1
303,5043883,1
303,5043884,1
303,5043885,1
303,5043887,1
303,5043891,1
303,5043888,1
303,5043892,1
303,5043889,1
303,5043893,1
303,5043890,1
303,5043894,1
303,5043897,1
303,5043919,1
303,5044004,1
303,5052857,1
303,5060456,1
303,5180478,1
303,1334768,1
303,1341282,1
303,1451403,1
303,1770603,1
303,1887904,1
303,1949946,1
303,2193016,1
303,2544174,1
303,2257219,1
303,2552926,1
303,2257366,1
303,2618116,1
303,2257433,1
