65,4288342
65,3253028
65,4444399
65,3345822
65,4629446
65,4732884
65,4867692
65,4877498
66,1054809
66,1081160
66,1786747
66,1872865
66,1875197
66,2013257
66,2016813
66,4186673
66,2495798
66,4189168
66,2531695
66,4189215
66,2531937
66,4288238
66,4288342
66,4444399
66,4530182
66,4629446
66,4732884
66,4813259
66,65
66,76573
66,275656
66,373621
66,462484
66,497364
66,660675
66,726925
66,1051918
66,2566623
66,3234828
66,3253028
66,3345822
66,3492254
66,3880666
66,3918951
66,4877491
66,3999230
66,4877498
66,4040762
66,5029787
66,4140473
66,5361565
67,5688928
68,2965227
69,5703728
70,2810730
71,4813077
72,4813077
73,5688931
74,5688931
75,5703728
76,2783730
77,5703728
78,5703727
79,5703729
80,5703729
81,5703728
82,5703729
83,5703729
84,5665378
85,5688933
86,5688937
87,5688937
88,5079330
89,5079330
90,5703728
91,5703728
92,3721245
93,3549534
94,436730
95,5688942
96,2783730
97,5688943
98,5688946
99,5688946
100,5689134
101,5688957
102,5688953
103,5688955
104,4123325
105,4467680
106,4467680
107,108
108,3991329
108,1250479
108,4003103
108,1328365
108,4143886
108,1328843
108,1345278
108,1463265
108,1477545
108,1503139
108,4189168
108,1563567
108,4611225
108,1573051
108,5659667
108,2030731
108,2936289
108,204185
108,3492254
108,514740
108,3498305
108,594399
109,108
110,108
111,108
112,5688961
113,5688962
114,5688963
115,5688976
116,5688964
117,5688964
118,5688966
119,5688967
120,5688968
121,5688970
122,5688972
123,5688973
124,5688974
125,3033351
126,5101702
126,3682262
126,2854726
126,88822
126,5114983
126,3889726
126,2880072
126,214851
126,3909616
126,2909936
126,418381
126,4552750
126,455636
126,462376
126,745479
126,858879
126,3072654
126,1331646
126,4633868
126,3233642
126,1895435
126,4980991
126,3274533
126,2496860
126,5001926
126,3284008
126,2496930
126,77935
126,5025110
126,3342184
126,2496956
126,81615
126,5026556
126,3378109
126,2496965
126,84707
127,2648325
128,4351589
129,4889965
130,4889965
131,4889965
132,5703728
133,5703730
134,5703728
135,5703729
136,5703728
137,4889965
138,4889965
139,4889965
140,5703728
141,5703729
142,5688978
143,313376
143,1321671
143,1463445
143,2374802
143,3492254
143,3712736
143,4189168
143,4786084
143,4813259
143,4987694
143,4987695
143,145
143,63375
143,275656
144,4095634
145,325822
145,566125
145,1664968
145,1691047
145,2402613
145,3575020
145,4817723
145,5535664
145,2
145,3
145,143
146,1664968
147,327399
148,566237
149,1664960
150,156270
151,156270
152,156270
153,156270
154,5703727
155,2360299
156,2360299
157,197421
158,4351589
159,4889965
160,4889965
161,5703728
162,1420670
163,1420670
164,808820
164,910306
164,956638
164,1031954
164,1118971
164,1175762
164,1231654
164,4431009
164,1420568
164,4610996
164,1424177
164,4664960
164,1508647
164,4845331
164,5143691
164,5188581
164,5216791
164,5308512
164,5330132
164,5578696
164,436980
164,505650
164,505651
164,550302
164,569094
164,573346
164,631250
164,650629
164,775638
164,1739522
164,2081174
164,2473511
164,2935004
164,3080731
164,3334949
164,3535212
164,3602167
164,3607953
164,3618143
165,3378449
166,4962179
167,5020860
168,5020860
169,5308062
170,5308413
170,3487911
170,619643
170,3855042
170,655003
170,4257797
170,1062798
170,1136810
170,1603276
170,1888482
170,2136939
170,4446267
170,2489223
170,4530349
170,2508964
170,4860179
170,2595033
170,4936500
170,3096228
170,53188
170,5055205
170,3248658
170,54195
170,5302153
170,3397793
170,245782
171,1992703
171,2538739
171,3343022
171,3492254
171,4189168
171,4288238
171,4813259
171,5137186
171,275656
171,313376
171,1909243
172,5188581
172,3334949
172,1128374
172,569080
172,5308917
172,3602167
172,1175762
172,569088
172,5330132
172,3607953
172,1231654
172,569094
172,3618165
172,573346
172,631250
172,650629
172,775638
172,1424177
172,808820
172,4431009
172,1508647
172,899422
172,4610996
172,1739522
172,910306
172,4664960
172,2081174
172,956638
172,436980
172,4845331
172,2473511
172,1031954
172,505629
172,5143691
172,2935004
172,1118971
172,550302
173,4103131
174,3338076
175,3618158
175,1231654
175,569080
175,4431009
175,1424177
175,569088
175,4610996
175,1508647
175,569094
175,4664960
175,573346
175,631250
175,650629
175,775638
175,2081174
175,808820
175,4845331
175,2473511
175,899173
175,5188581
175,2935004
175,910306
175,5308516
175,3334949
175,956638
175,436980
175,5330132
175,3602167
175,1031954
175,505627
175,3607953
175,1128374
175,550302
176,185
177,8982
178,8982
179,1098498
179,1305473
179,1888603
179,2762462
179,3211336
179,3259682
179,3345588
179,3504979
179,4567858
179,4995175
179,5372343
179,77935
179,174817
179,444847
180,3607033
180,3922905
180,4006168
180,4500025
180,4918757
180,5505540
180,505135
180,1670218
180,2752400
181,4103131
182,185
183,910306
183,1031954
183,1128374
183,1424177
183,2081174
183,2473511
183,2867896
183,3334949
183,3602167
183,4610996
183,5330132
183,569080
183,5578696
183,569094
183,808820
184,1128374
184,2867896
184,4610996
184,569094
184,808820
184,1031954
185,569094
185,2867896
186,185
187,184
188,183
189,1059964
189,1060007
189,1266123
189,1327635
189,1413631
189,1597777
189,1715121
189,2924098
189,1854436
189,3492254
189,1891737
189,3511020
189,1991125
189,4061706
189,4099837
189,4176870
189,4185419
189,5470377
189,4189168
189,5470378
189,4189215
189,5489206
189,4290365
189,5514406
189,5517035
189,5529615
189,5531245
189,14761
189,5531987
189,334954
189,5645117
189,334955
189,5645379
189,748572
189,748833
189,847106
189,855625
189,1013051
189,1030277
189,2039882
189,2181882
189,2228454
189,2341657
189,2341661
189,2365864
189,2436126
189,4611853
189,2743749
189,4671409
189,2878262
189,4710919
189,2909049
189,4773667
189,4773793
189,4991440
189,5032911
189,5645452
189,5061167
189,5198262
189,5321502
190,880237
190,896566
190,1038213
190,1158400
190,1369973
190,1454564
190,1497652
190,3334160
190,1543108
190,3377250
190,1694679
190,3676570
190,1754905
190,3739637
190,3898184
190,3929025
190,4054227
190,4688509
190,4689115
190,4718410
190,3306
190,598362
190,832190
190,878021
190,880011
190,880013
190,880099
190,880207
190,880220
190,1783257
190,1793172
190,1977788
190,2202079
190,3006505
190,3017120
190,3043071
190,4746003
190,3236097
190,4780371
190,3238012
190,4834888
190,3291830
190,4881842
190,4882071
190,4903786
190,5000100
190,5020765
191,976046
191,1193880
191,1766727
191,1915423
191,2123548
191,4634166
191,250175
191,516780
191,516989
192,3747192
193,3747192
194,175
195,3747192
196,191
197,3699788
198,3022722
199,175
200,505627
201,3747192
202,74082
203,204
204,5643493
204,1983170
204,3780254
204,3798743
205,172
206,172
207,505629
208,5361433
209,5361433
210,4086634
211,4086634
212,164
213,217
214,2979792
214,4936083
215,164
216,164
217,3607953
217,505650
217,1420568
217,3080731
218,505650
219,164
220,505651
221,4047094
222,3746168
223,5361433
224,5361433
225,5143691
225,550302
225,5148363
225,573346
225,5216791
225,631250
225,650629
225,775638
225,1118971
225,1175762
225,5308944
225,1739522
225,5330132
225,3334949
225,5578696
225,3607953
225,4431009
225,436980
225,4610996
225,505678
225,4664960
225,505679
226,4431009
226,1508647
226,569080
226,4664960
226,1739522
226,569088
226,4845331
226,2081174
226,569094
226,5143691
226,573346
226,631250
226,650629
226,775638
226,2473511
226,899438
226,5188581
226,2935004
226,910306
226,5308939
226,3334949
226,1128374
226,5330132
226,3602167
226,1175762
226,436980
226,3607953
226,1231654
226,505673
226,3618166
226,1424177
226,550302
227,4103131
228,226
229,5308939
230,4330310
231,226
232,505673
233,4103131
234,5308062
234,3682219
234,896161
234,3682295
234,981475
234,4138104
234,1524506
234,1929481
234,1981042
234,2244502
234,2858875
234,4185356
234,3091818
234,4632520
234,3183390
234,4936429
234,3509971
234,4936500
234,3513813
234,77935
234,5300058
234,3587465
234,136582
234,5302153
234,3588649
234,505135
235,225
236,5221685
237,505678
237,5148363
238,505678
239,225
240,505679
241,5361433
242,5361433
243,5099965
244,1741340
244,3346231
244,854394
244,1260366
244,1264295
245,246
246,865910
246,865911
246,865912
246,865913
246,865914
246,865915
246,865916
246,922097
246,865917
246,931370
246,865918
246,951187
246,865919
246,1120297
246,1176384
246,1210330
246,1216245
246,1928220
246,1222860
246,1961652
246,1305372
246,2048346
246,1309275
246,2258115
246,2317193
246,2401294
246,2527646
246,74165
246,3621818
246,2538236
246,261724
246,3876266
246,2605717
246,383232
246,3963497
246,2646454
246,390357
246,3985675
246,395161
246,4229025
246,716576
246,4254029
246,747293
246,4271258
246,865903
246,5461262
246,4332245
246,865906
246,5475532
246,4459173
246,5500466
246,4544098
246,5529678
246,5530199
246,5556980
246,5578950
246,865923
246,865929
246,865938
246,865951
246,865963
246,865996
246,865997
246,1312937
246,865998
246,1456188
246,866012
246,1620267
246,866028
246,1656209
246,1690032
246,1692664
246,1755126
246,2871873
246,1846624
246,2880160
246,1898702
246,2967090
246,1919648
246,2967091
246,3060462
246,3098022
246,3211495
246,4658206
246,3215761
246,4680132
246,3391034
246,4808010
246,3591794
246,4887440
246,4890798
246,5126702
246,5147869
246,5220851
246,5294119
246,5302153
247,246
248,865910
249,865910
250,246
251,4047323
252,1696315
253,2569375
254,255
255,5176369
255,5205900
255,5215880
255,5302153
255,5308062
255,5344298
255,5357574
255,5375355
255,5477675
255,475661
255,489491
255,504249
255,550175
255,630330
255,650417
255,755255
255,1171706
255,776567
255,1177666
255,808670
255,1177929
255,810412
255,1188169
255,1273793
255,1353963
255,1649469
255,2159971
255,1650573
255,2160004
255,1709000
255,2225578
255,1769536
255,2437900
255,2463093
255,2844638
255,2871873
255,75323
255,3539748
255,2887392
255,105855
255,3544382
255,3088035
255,215702
255,3600577
255,3243501
255,348727
255,3603035
255,400424
255,3603441
255,418531
255,3612015
255,440919
255,3663394
255,469954
255,4221688
255,3665774
255,470608
255,4307913
255,3703120
255,4420120
255,3775253
255,4437560
255,4438279
255,4439937
255,4451663
255,4504624
255,4452635
255,4513330
255,4461233
255,4682539
255,4470701
255,4683698
255,4831744
255,4936469
255,4937357
255,5002466
255,5024324
255,5052875
255,817615
255,880698
255,896161
255,897568
255,909267
255,1004123
255,1010824
255,1770603
255,1025249
255,1771054
255,1078771
255,1780622
255,1097284
255,1780753
255,1794015
255,1804986
255,1957283
255,3260305
255,1957287
255,3276506
255,1982527
255,3314252
255,2024650
255,3337035
255,3380848
255,3435498
255,3437461
255,3831725
255,3461122
255,3850181
255,3505290
255,3851558
255,3539086
255,3937218
255,3937238
255,4021612
255,4021634
255,4142235
255,4142236
255,4219255
256,5330132
256,3607953
256,1424177
256,573346
256,3618143
256,1508647
256,631250
256,4431009
256,1739522
256,650629
256,4610996
256,775638
256,808820
256,899114
256,910306
256,2081174
256,956638
256,4664960
256,2473511
256,1031954
256,4845331
256,2935004
256,1118971
256,5143691
256,3334949
256,1128374
256,436980
256,5188581
256,3535212
256,1175762
256,505708
256,5308125
256,3602167
256,1231654
256,550302
257,5330132
257,3607953
257,1175762
257,569080
257,3618147
257,1231654
257,569088
257,4431009
257,1424177
257,569094
257,4610996
257,573346
257,631250
257,650629
257,775638
257,1508647
257,808820
257,4664960
257,1739522
257,899106
257,4845331
257,2473511
257,910306
257,5143691
257,2935004
257,956638
257,436980
257,5188581
257,3334949
257,1031954
257,505705
257,5308122
257,3602167
257,1128374
257,550302
258,4103131
259,1888795
259,1920664
259,2458563
259,3320396
259,4936457
259,5302153
259,336271
259,728744
259,1888482
260,910306
260,1031954
260,1128374
260,1424177
260,2081174
260,2473511
260,2867896
260,3334949
260,3602167
260,3618148
260,4610996
260,569080
260,5330132
260,569094
260,5578696
260,808820
261,2867896
261,5578696
261,910306
261,1031954
261,1128374
262,261
263,260
264,257
265,257
266,505705
267,256
268,256
269,505708
270,5044468
271,4962197
272,4962197
273,3889025
274,1585817
275,5196198
276,5196198
277,5361433
278,5361433
279,507751
280,507751
281,2210225
282,4053498
283,3866430
284,960945
285,5308062
286,1031954
287,289
288,4412640
288,4415285
288,4425447
288,4431009
288,4461436
288,4594651
288,4595738
288,5166441
288,4610996
288,5188581
288,4639922
288,5188644
288,4664960
288,5216791
288,5308062
288,5330132
288,5342795
288,5371234
288,5677285
288,507751
288,550302
288,573346
288,631250
288,650629
288,739235
288,775638
288,1071259
288,792824
288,1128374
288,794084
288,1158259
288,795170
288,1171716
288,1175762
288,1192653
288,1231581
288,1523356
288,1231654
288,1608266
288,1238740
288,1615000
288,1288108
288,1640950
288,1650174
288,1739522
288,1908093
288,289
288,2759084
288,2045894
288,378921
288,2935004
288,2050252
288,392840
288,2935688
288,2065743
288,400504
288,2951967
288,436980
288,3154523
288,436981
288,3183174
288,436982
288,3183321
288,436983
288,3676018
288,3184172
288,436984
288,3676039
288,3189047
288,3681421
288,3278741
288,3731655
288,3757116
288,3845490
288,3897078
288,3929191
288,3916702
288,3942559
288,3917386
288,4023686
288,3917404
288,4023758
288,4055249
288,4092091
288,4092116
288,4698347
288,4137794
288,4698640
288,4232488
288,4801789
288,4412230
288,4828579
288,4845331
288,4857659
288,4959261
288,5127894
288,5143691
288,5153980
288,808820
288,880095
288,898664
288,898928
288,910306
288,947218
288,956638
288,1288110
288,976899
288,1288331
288,1031954
288,1403664
288,1037676
288,1420555
288,1420570
288,1420670
288,1424151
288,2070477
288,1424177
288,2081174
288,1481482
288,2160439
288,1508647
288,2250036
288,2260247
288,2261969
288,2473511
288,3334949
288,2500212
288,3427703
288,2500213
288,3535212
288,2739447
288,3593967
288,3595153
288,3602167
288,3607953
288,3611276
288,3618143
288,3618162
289,2963287
289,2963288
289,2963289
289,2963290
289,2963291
289,2963292
289,2963293
289,2963307
289,2963294
289,2963308
289,2963295
289,2963309
289,2963296
289,2963310
289,2963311
289,2963312
289,2963313
289,3186191
289,2963314
289,4123693
289,2963315
289,4238202
289,2963316
289,4280669
289,4294810
289,4322875
289,4398154
289,5474668
289,4491104
289,5504977
289,4530182
289,5583158
289,4668223
289,5601805
289,986903
289,1026136
289,1058746
289,1088049
289,1133208
289,1139806
289,1209058
289,2030615
289,1217493
289,2123344
289,1325338
289,2264608
289,1331452
289,2363675
289,2401294
289,2804731
289,2871873
289,2963227
289,2963214
289,2963228
289,2963215
289,2963229
289,2963216
289,2963230
289,2963231
289,2963232
289,2963233
289,49544
289,2963247
289,2963234
289,49915
289,2963248
289,2963235
289,88822
289,2963249
289,2963236
289,508777
289,2963250
289,599071
289,2963251
289,698107
289,2963252
289,706854
289,2963253
289,910681
289,2963267
289,2963254
289,946862
289,2963268
289,2963255
289,2963269
289,2963256
289,2963270
289,2963271
289,2963272
289,2963273
289,2963277
289,2963274
289,2963278
289,2963275
289,2963279
289,2963276
289,2963280
289,2963281
289,2963282
289,2963283
289,2963297
289,2963284
289,2963298
289,2963285
289,2963299
289,2963286
289,2963300
289,2963301
289,2963302
289,2963303
289,2963317
289,2963304
289,2963318
289,2963305
289,2963319
289,2963306
289,2963320
289,2963321
289,2963322
289,2963323
289,4856540
289,3047499
289,4900518
289,3080458
289,4976129
289,3083583
289,4978237
289,5002679
289,5012404
289,5012735
289,5033813
289,5241865
289,5302153
289,1331460
289,1331669
289,1351346
289,1579418
289,1603276
289,1733489
289,1761844
289,2963217
289,1948883
289,2963218
289,1950468
289,2963219
289,2000479
289,2963220
289,2963221
289,2963222
289,2963223
289,2963237
289,2963224
289,2963238
289,2963225
289,2963239
289,2963226
289,2963240
289,2963241
289,2963242
289,2963243
289,2963257
289,2963244
289,2963258
289,2963245
289,2963259
289,2963246
289,2963260
289,2963261
289,2963262
289,2963263
289,2963264
289,2963265
289,2963266
290,1420670
291,4419873
292,4466744
293,490424
293,1285529
293,2171249
293,3211200
293,3492254
293,3690153
293,3972473
293,4189168
293,4189215
293,4471397
293,4813259
293,66877
293,313376
293,418668
294,293
295,1546390
296,4583278
297,2970565
298,4466744
299,4544732
299,4544741
300,299
301,299
302,303
303,5328429
303,5367008
303,5487135
303,5502021
303,5502313
303,5535567
303,680436
303,707592
303,735126
303,763767
303,832141
303,880698
303,909483
303,2257476
303,940779
303,2257541
303,1311982
303,2257572
303,1331456
303,2281655
303,2291112
303,2291125
303,2344556
303,3046989
303,2431161
303,3217607
303,2475825
303,3217617
303,2541531
303,3270430
303,3283660
303,3373529
303,3436209
303,58660
303,4546221
303,3709051
303,61676
303,4593831
303,3825077
303,62504
303,4608244
303,4065496
303,510244
303,4639153
303,587496
303,4717474
303,587572
303,4718411
303,587576
303,4858282
303,587634
303,5043880
303,4902993
303,597440
303,5043881
303,4903437
303,5043882
303,4975033
303,5043883
303,5043884
303,5043885
303,5043887
303,5043891
303,5043888
303,5043892
303,5043889
303,5043893
303,5043890
303,5043894
303,5043897
303,5043919
303,5044004
303,5052857
303,5060456
303,5180478
303,1334768
303,1341282
303,1451403
303,1770603
303,1887904
303,1949946
303,2193016
303,2544174
303,2257219
303,2552926
303,2257366
303,2618116
303,2257433
303,2766425
303,2841307
303,2960166
303,2960358
303,4104421
303,2994177
303,4154116
303,3015053
303,4159863
303,3019576
303,4179408
303,4236943
303,4273220
303,4317559
303,4987371
303,4476529
303,5012705
303,4511083
303,5043767
303,4530335
303,5043873
303,5043874
303,5043875
303,5043876
303,5043877
303,5043878
303,5043879
304,303
305,4771161
306,4771161
307,4236693
307,4291416
307,4294756
307,4398064
307,4510075
307,4564517
307,4580161
307,4861839
307,4583549
307,4863197
307,4583637
307,4900280
307,4590904
307,4935244
307,4936083
307,4940149
307,4940491
307,5136428
307,4961184
307,5166679
307,5024875
307,5190216
307,5031039
307,5302153
307,5459725
307,5689088
307,212772
307,409079
307,555424
307,555425
307,578041
307,578044
307,678780
307,1013024
307,681160
307,1094927
307,726143
307,1098467
307,744213
307,1102382
307,1137975
307,1204214
307,1212817
307,1796539
307,1281877
307,1818927
307,1352131
307,1837801
307,1377796
307,1885776
307,1888795
307,1900359
307,1961308
307,58730
307,2597948
307,1972940
307,60956
307,2704074
307,1999412
307,63375
307,2869426
307,2025494
307,64233
307,2920913
307,69814
307,2923366
307,69883
307,2953063
307,103113
307,2994085
307,111571
307,3452922
307,3034977
307,212135
307,3505135
307,3111443
307,3683437
307,3167382
307,3744397
307,3744530
307,3746602
307,3746619
307,3953767
307,3861994
307,3953770
307,3866686
307,3986942
307,3901332
307,3991092
307,3996735
307,4068583
307,4095458
307,4704681
307,4099640
307,4711634
307,4141716
307,4720483
307,4167298
307,4741903
307,4747727
307,4778985
307,4819685
307,5033114
307,4836848
307,5033115
307,4855768
307,5033119
307,4861647
307,5033124
307,5033126
307,5033128
307,5033134
307,5033161
307,5043303
307,5114879
307,745256
307,806795
307,825014
307,825020
307,825650
307,833742
307,839798
307,1440545
307,918103
307,1440642
307,925734
307,1440955
307,1012989
307,1442413
307,1459157
307,1516489
307,1715252
307,2055282
307,1745665
307,2211488
307,1757695
307,2241513
307,1767822
307,2249921
307,2300742
307,2338614
307,2435153
307,3179845
307,2435593
307,3179848
307,2508577
307,3211209
307,2595393
307,3212788
307,3232523
307,3263009
307,3283555
307,3341036
307,3426823
307,3443745
308,307
309,4860218
310,4860584
311,4860585
312,4860584
313,4860584
314,4860584
315,3907166
316,1608837
317,1608837
318,3907156
319,418054
320,5637327
321,4970
322,4061312
323,3907156
324,5460
325,3175425
326,4061312
327,5723
328,5703683
329,1138601
330,3763164
331,346533
332,346533
332,2013841
332,3069689
333,1638890
334,1638890
335,3237357
336,4885547
337,4885547
338,339
339,167827
339,168753
339,174012
339,174026
339,415436
339,497215
339,516403
339,523127
339,516410
339,523128
339,523008
339,720070
339,523011
339,738110
339,764780
339,855536
339,932754
339,1783759
339,1244359
339,1790198
339,1244360
339,1833935
339,1319592
339,1980253
339,2070238
339,2107751
339,2170493
339,2664
339,3423931
339,2335831
339,74106
339,3492254
339,2387782
339,76573
339,3500469
339,2446209
339,142335
339,3500475
339,167430
339,3593034
339,167702
339,3646919
339,167824
339,3678684
339,167825
339,4756776
339,3678687
339,167826
339,4779002
339,3773033
339,4837329
339,3996802
339,4837333
339,4845703
339,4904178
339,5126526
339,5299233
339,5130868
339,5417325
339,5199427
339,5424717
339,5252582
339,5424727
339,5518329
339,5644724
339,523012
339,523014
339,523016
339,523017
339,523018
339,523020
339,523022
339,1327321
339,523023
339,1355998
339,523025
339,1386293
339,523102
339,1404932
339,1481763
339,1598295
339,1662361
339,2497500
339,1695387
339,2639173
339,1703831
339,2684173
339,1775077
339,2713293
339,2944836
339,3102385
339,3102767
339,4135807
339,3150794
339,4135808
339,3313477
339,4135809
339,3395823
339,4154314
339,4189168
339,4504321
339,4509654
339,4589478
339,4611853
339,4671409
340,358557
341,358557
342,358557
343,3319893
343,3492254
343,3520166
343,4013399
343,4033787
343,4189168
343,4813259
343,5001926
343,5051696
343,5359046
343,1462344
343,2228407
343,2348383
344,861458
344,1279949
344,1715269
344,2446111
344,2497500
344,3492254
344,3492708
344,4013399
344,4189168
344,4595214
344,4813259
344,81615
344,275656
344,516410
345,5153370
345,1168309
345,5302153
345,1413458
345,5574335
345,2005587
345,2647140
345,3211271
345,3211466
345,3492254
345,3973207
345,4025903
345,4189168
345,4189215
345,75323
345,4813259
345,275656
345,4870112
345,313376
346,345
347,567544
348,1638890
349,1638890
350,5024892
351,5024892
352,1638890
353,345
354,414848
355,2437768
356,1593133
357,823139
358,1482390
359,74072
360,34160
361,3391333
361,3403526
361,3426724
361,3426787
361,3443681
361,3468166
361,3492254
361,4233978
361,3493327
361,4255516
361,3493405
361,4285396
361,3565289
361,4285421
361,4431461
361,4583264
361,4611853
361,4973807
361,4611959
361,4973810
361,4661459
361,4973814
361,4670019
361,4980348
361,4988155
361,4989282
361,4993732
361,5322960
361,5008329
361,5418825
361,5031435
361,5418835
361,5120128
361,5516593
361,5517531
361,337371
361,5530195
361,345510
361,5591971
361,469212
361,5591980
361,504703
361,5591981
361,507033
361,526734
361,526741
361,873401
361,540795
361,895548
361,614648
361,895848
361,619295
361,898534
361,929439
361,986017
361,986162
361,1399587
361,989475
361,1399622
361,1013088
361,1413413
361,1049958
361,1457963
361,1481127
361,1487389
361,1487390
361,2322
361,2043430
361,1508932
361,14761
361,2070313
361,1588936
361,75323
361,2139132
361,1596730
361,104279
361,2168831
361,105921
361,2252123
361,118489
361,2273181
361,140172
361,2273705
361,163169
361,2507742
361,2333126
361,245731
361,2507743
361,2333496
361,2507745
361,2333572
361,2536955
361,2536956
361,2536957
361,2550031
361,2965575
361,2645573
361,2977534
361,2687747
361,3047242
361,2753555
361,3056895
361,3090531
361,3102048
361,3149425
361,3682060
361,3149450
361,3689315
361,3267182
361,3708984
361,3293117
361,3747635
361,4013420
361,4054428
361,4185972
361,4671409
361,4189168
361,4823204
361,4189215
361,4824054
361,4189300
361,4854225
361,4971064
361,4971272
361,4971678
361,5144078
361,4971683
361,5149034
361,4972749
361,5198037
361,4973803
361,5210352
361,5242440
361,5288445
361,5293965
361,5300058
361,5302153
361,5321527
361,664175
361,664180
361,664181
361,664190
361,674305
361,681825
361,681886
361,1127150
361,720931
361,1170912
361,789476
361,1211681
361,855625
361,1211683
361,1211684
361,1282124
361,1282128
361,1665194
361,1324696
361,1721004
361,1336092
361,1737122
361,1364377
361,1738719
361,1851347
361,1951782
361,1969485
361,2347188
361,1970080
361,2364166
361,2039891
361,2364168
361,2043423
361,2417715
361,2420200
361,2420301
361,2420612
361,2434699
361,2445562
361,2507741
362,361
363,3877993
364,4189168
364,558385
364,4377666
364,702172
364,4377781
364,724671
364,813750
364,1149539
364,1280016
364,1280975
364,4377826
364,2640698
364,4837604
364,2651860
364,4886810
364,2685640
364,4887964
364,2784902
364,79052
364,5049588
364,3492254
364,81615
364,4126681
364,84093
365,83303
366,88822
367,792476
368,131192
369,36982
370,5460756
371,38750
372,4118953
372,4119046
372,4119287
372,4119291
372,4119515
372,4119526
372,4119547
372,4475510
372,4119564
372,4487157
372,4119876
372,4541776
372,4119911
372,4562175
372,4581724
372,4611853
372,4629330
372,4962366
372,4644085
372,4963217
372,4667056
372,4982994
372,4671409
372,4983783
372,4983889
372,4996196
372,4997171
372,5185340
372,4997234
372,5291717
